deal_id,deal_date,customer_id,broker_id,property_id,offer_price,final_price,mortgage,loan_rate,status,close_date,channel,lead_source,notes_freeform,price_band
DEAL318245,2018-10-10,CUST104689,BRK50314,PROP205387,13430986,14401276,Yes,10.84,Closed,2018-12-01,Cold Call,Broker Referral,,High
DEAL318246,2025-03-18,CUST103306,BRK50023,PROP204966,10253975,10516617,Yes,7.84,Closed,2025-06-03,Email Campaign,Billboard,,High
DEAL318247,2021-02-28,CUST102190,BRK50475,PROP202651,8954234,8979634,Yes,,Pending,,Referral,Google Ads,N/A,High
DEAL318248,2023-05-28,CUST100571,BRK50408,PROP202677,6436974,6541880,Yes,7.93,Closed,2023-06-30,Cold Call,Broker Referral,N/A,Mid
DEAL318249,2025-02-26,CUST104182,BRK50252,PROP207425,3198926,3305953,No,9.8,Closed,2025-04-17,Walk-in,Facebook,na,Mid
DEAL318250,2024-06-30,CUST101413,BRK50443,PROP207981,8237014,8085330,Yes,9.68,Cancelled,,Online Portal,Broker Referral,see email,High
DEAL318251,2021-02-19,CUST104615,BRK50043,PROP204716,4804941,5115626,No,7.27,Cancelled,,Walk-in,Instagram,N/A,Mid
DEAL318252,2020-03-15,CUST102852,BRK50254,PROP200066,9220036,9096124,Yes,10.66,Cancelled,,Email Campaign,Billboard,ok,High
DEAL318253,2022-11-18,CUST104515,BRK50460,PROP205682,10813950,10498995,Yes,9.74,Closed,2022-12-15,Social Media,Facebook,client wants quick close,High
DEAL318254,2025-03-08,CUST104244,BRK50480,PROP202093,8747140,8768882,No,9.41,Cancelled,,Walk-in,Website,,High
DEAL318255,2023-07-30,CUST100296,BRK50207,PROP202730,9364496,9699494,Yes,10.37,Pending,,Cold Call,Billboard,??,High
DEAL318256,2022-09-23,CUST100186,BRK50459,PROP200461,12796194,13324077,Yes,7.13,Closed,2022-11-11,Social Media,Newspaper,urgent,High
DEAL318257,2019-06-13,CUST104449,BRK50112,PROP207935,10742732,10920368,Yes,8.08,Pending,,Referral,Broker Referral,na,High
DEAL318258,2023-12-23,CUST103889,BRK50063,PROP204886,2579142,2764252,No,11.31,Pending,,Email Campaign,Instagram,see email,Low
DEAL318259,2024-10-31,CUST102197,BRK50229,PROP207287,3164885,3299008,No,,Cancelled,,Cold Call,Broker Referral,??,Mid
DEAL318260,2020-03-11,CUST102758,BRK50357,PROP203822,8010682,7927640,Yes,10.82,Pending,,Cold Call,Facebook,,Mid
DEAL318261,2018-11-04,CUST104226,BRK50383,PROP202056,6296184,6560504,Yes,8.93,Closed,2018-12-18,Walk-in,Newspaper,,Mid
DEAL318262,2024-08-07,CUST103918,BRK50131,PROP203601,3346314,3392632,Yes,8.7,Pending,,Social Media,Broker Referral,client wants quick close,Mid
DEAL318263,2025-08-28,CUST103324,BRK50393,PROP206925,8170870,8199663,Yes,9.4,Closed,2025-11-23,Online Portal,Instagram,see email,High
DEAL318264,2022-04-19,CUST102149,BRK50053,PROP204354,4068272,4348499,Yes,9.44,Closed,2022-05-02,Social Media,Newspaper,urgent,Mid
DEAL318265,2022-10-27,CUST104796,BRK50355,PROP205775,3254432,3483676,No,11.41,Closed,2022-12-28,Referral,Broker Referral,urgent,Mid
DEAL318266,2022-01-23,CUST100197,BRK50163,PROP202924,8262014,8373422,Yes,9.45,Cancelled,,Online Portal,Newspaper,client wants quick close,High
DEAL318267,2024-02-15,CUST104457,BRK50371,PROP201935,9065622,,No,7.05,Closed,2024-05-14,Referral,Broker Referral,urgent,
DEAL318268,2023-08-01,CUST101957,BRK50181,PROP205294,13686219,14227671,Yes,10.99,Pending,,Referral,Website,??,High
DEAL318269,2024-05-11,CUST101594,BRK50112,PROP206893,9133978,9704881,No,11.01,Closed,2024-06-21,Cold Call,Broker Referral,na,High
DEAL318270,2020-01-21,CUST101819,BRK50074,PROP206426,3687619,3912777,No,8.82,Closed,2020-02-27,Online Portal,Google Ads,??,Mid
DEAL318271,2020-01-08,CUST102986,BRK50302,PROP205530,10896882,11241274,Yes,8.16,Pending,,Email Campaign,Website,see email,High
DEAL318272,2019-11-04,CUST103040,BRK50126,PROP203491,11290172,11585267,Yes,8.37,Pending,,Walk-in,Google Ads,??,High
DEAL318273,2024-09-30,CUST102319,BRK50271,PROP200245,11921046,11656514,Yes,10.51,Closed,2024-10-15,Referral,Newspaper,ok,High
DEAL318274,2025-01-30,CUST103210,BRK50378,PROP205214,6524539,6618047,Yes,8.44,Closed,2025-03-14,Online Portal,Instagram,na,Mid
DEAL318275,2023-02-05,CUST104572,BRK50122,PROP202443,4519769,4804359,Yes,7.79,Cancelled,,Referral,Facebook,see email,Mid
DEAL318276,2023-02-04,CUST104021,BRK50144,PROP206428,9836960,9418664,No,9.51,Closed,2023-04-03,Social Media,Google Ads,na,High
DEAL318277,2024-05-02,CUST101828,BRK50445,PROP202434,7474451,7725465,Yes,8.4,Closed,2024-07-16,Walk-in,Newspaper,urgent,Mid
DEAL318278,2020-09-01,CUST104894,BRK50001,PROP206640,5647344,5523160,Yes,11.16,Closed,2020-10-05,Social Media,Google Ads,,Mid
DEAL318279,2022-07-07,CUST100904,BRK50377,PROP202284,16688781,17250663,Yes,8.04,Closed,2022-07-23,Online Portal,Google Ads,urgent,Luxury
DEAL318280,2018-05-08,CUST103405,BRK50130,PROP203581,4125210,4057124,Yes,7.75,Closed,2018-07-13,Walk-in,Broker Referral,see email,Mid
DEAL318281,2019-05-20,CUST101559,BRK50090,PROP202272,11641378,11149233,Yes,7.45,Closed,2019-08-06,Cold Call,Instagram,,High
DEAL318282,2018-02-22,CUST104106,BRK50073,PROP205469,13005469,12489235,Yes,10.85,Cancelled,,Cold Call,Broker Referral,N/A,High
DEAL318283,2024-04-11,CUST101982,BRK50157,PROP201872,10829290,11595317,Yes,,Closed,2024-06-28,Email Campaign,Facebook,N/A,High
DEAL318284,2024-10-05,CUST103609,BRK50067,PROP203989,1475071,,Yes,9.17,Closed,2024-12-26,Referral,Google Ads,N/A,
DEAL318285,2022-01-02,CUST100587,BRK50087,PROP201768,5465921,5652853,Yes,7.28,Closed,2022-03-29,Referral,Website,ok,Mid
DEAL318286,2019-10-26,CUST100526,BRK50102,PROP207936,7964451,8167297,No,,Closed,2019-11-12,Walk-in,Broker Referral,see email,High
DEAL318287,2020-08-01,CUST101477,BRK50305,PROP207925,2485432,2645109,Yes,-1.0,Closed,2020-10-02,Cold Call,Newspaper,N/A,Low
DEAL318288,2024-06-21,CUST100839,BRK50271,PROP203839,3451623,3710330,Yes,9.53,Closed,2024-08-30,Online Portal,Google Ads,ok,Mid
DEAL318289,2024-02-13,CUST104171,BRK50262,PROP202390,8110071,8581226,Yes,,Cancelled,,Online Portal,Instagram,??,High
DEAL318290,2020-10-30,CUST101887,BRK50009,PROP202635,2746529,2809240,No,7.92,Cancelled,,Email Campaign,Google Ads,,Low
DEAL318291,2018-01-11,CUST102979,BRK50048,PROP206388,6547939,6727067,Yes,8.82,Cancelled,,Walk-in,Broker Referral,??,Mid
DEAL318292,2024-04-17,CUST102757,BRK50202,PROP204964,14274599,13952875,No,8.62,Closed,2024-04-27,Cold Call,Facebook,ok,High
DEAL318293,2024-12-28,CUST102409,BRK50373,PROP205868,9796884,10510012,Yes,8.31,Closed,2025-03-20,Social Media,Google Ads,??,High
DEAL318294,2018-06-27,CUST100326,BRK50039,PROP206285,15966747,16223699,Yes,,Cancelled,,Email Campaign,Instagram,ok,Luxury
DEAL318295,2024-12-14,CUST102172,BRK50259,PROP205629,11231878,10784272,Yes,10.94,Pending,,Social Media,Facebook,N/A,High
DEAL318296,2023-02-11,CUST100201,BRK50216,PROP201841,2434395,2381308,Yes,9.99,Cancelled,,Cold Call,Facebook,see email,Low
DEAL318297,2022-05-18,CUST101584,BRK50433,PROP203053,9203319,8787704,No,9.34,Closed,2022-06-01,Referral,Google Ads,client wants quick close,High
DEAL318298,2025-01-19,CUST100296,BRK50448,PROP201577,4115886,3928739,No,8.96,Closed,2025-04-06,Online Portal,Google Ads,urgent,Mid
DEAL318299,2022-10-09,CUST101165,BRK50358,PROP203784,14456029,14302673,No,,Closed,2022-12-28,Social Media,Broker Referral,ok,High
DEAL318300,2024-07-28,CUST102147,BRK50079,PROP201732,10655560,10246293,Yes,,Closed,2024-10-21,Email Campaign,Newspaper,??,High
DEAL318301,2020-08-10,CUST100098,BRK50063,PROP206729,7788556,7997058,Yes,,Pending,,Online Portal,Billboard,ok,Mid
DEAL318302,2022-05-12,CUST102524,BRK50368,PROP206872,6728225,7029278,Yes,8.92,Closed,2022-08-05,Email Campaign,Instagram,N/A,Mid
DEAL318303,2025-04-13,CUST101463,BRK50394,PROP203160,3618989,3451736,Yes,7.32,Closed,2025-05-18,Cold Call,Facebook,client wants quick close,Mid
DEAL318304,2020-03-12,CUST100737,BRK50013,PROP202406,9227412,9561282,No,10.3,Closed,2020-04-13,Walk-in,Broker Referral,N/A,High
DEAL318305,2019-02-17,CUST103562,BRK50430,PROP206251,13428781,13438868,Yes,,Cancelled,,Cold Call,Facebook,na,High
DEAL318306,2024-01-19,CUST104111,BRK50420,PROP201273,15531103,15165105,No,9.26,Closed,2024-02-14,Online Portal,Website,N/A,Luxury
DEAL318307,2025-01-25,CUST101071,BRK50191,PROP200317,12480651,12402223,Yes,11.01,Pending,,Walk-in,Billboard,??,High
DEAL318308,2018-10-19,CUST102056,BRK50064,PROP207373,8815986,8882416,No,11.4,Pending,,Online Portal,Website,??,High
DEAL318309,2023-08-26,CUST102688,BRK50009,PROP203072,11469697,11076540,Yes,,Closed,2023-09-20,Walk-in,Website,??,High
DEAL318310,2018-06-10,CUST102066,BRK50127,PROP200716,7739595,7529607,Yes,10.78,Closed,2018-09-06,Walk-in,Google Ads,na,Mid
DEAL318311,2018-10-10,CUST103812,BRK50237,PROP207407,8498634,8175352,Yes,10.75,Pending,,Walk-in,Billboard,ok,High
DEAL318312,2021-07-12,CUST104008,BRK50370,PROP207736,8613407,8700664,No,,Pending,,Email Campaign,Google Ads,,High
DEAL318313,2022-05-05,CUST102092,BRK50266,PROP204795,5759242,5581398,Yes,9.23,Closed,2022-07-14,Walk-in,Broker Referral,client wants quick close,Mid
DEAL318314,2021-12-21,CUST100136,BRK50499,PROP206854,8801692,8729033,Yes,9.1,Closed,2022-02-21,Cold Call,Newspaper,??,High
DEAL318315,2020-12-21,CUST100558,BRK50111,PROP206623,8420453,8576892,No,,Closed,2021-02-14,Social Media,Instagram,ok,High
DEAL318316,2021-08-10,CUST102738,BRK50156,PROP206074,10773401,10398423,Yes,8.07,Closed,2021-09-22,Social Media,Facebook,na,High
DEAL318317,2021-08-12,CUST103765,BRK50320,PROP207091,5201397,5213441,Yes,7.57,Pending,,Online Portal,Broker Referral,,Mid
DEAL318318,2022-05-16,CUST101610,BRK50494,PROP207152,7549515,7444913,No,10.89,Closed,2022-05-28,Online Portal,Billboard,urgent,Mid
DEAL318319,2021-04-07,CUST104415,BRK50342,PROP200008,14035384,13884796,No,10.4,Pending,,Referral,Instagram,ok,High
DEAL318320,2023-02-01,CUST100496,BRK50410,PROP207586,8871301,9125835,No,9.44,Closed,2023-03-29,Social Media,Instagram,ok,High
DEAL318321,2019-01-02,CUST104139,BRK50339,PROP205953,11644043,12019199,No,10.86,Closed,2019-01-22,Walk-in,Billboard,ok,High
DEAL318322,2023-01-29,CUST104763,BRK50129,PROP202152,4084596,3917561,Yes,11.2,Closed,2023-04-11,Social Media,Instagram,client wants quick close,Mid
DEAL318323,2021-02-06,CUST103811,BRK50166,PROP204405,3786236,4030670,Yes,10.8,Closed,2021-02-22,Walk-in,Broker Referral,see email,Mid
DEAL318324,2024-04-21,CUST102230,BRK50033,PROP205403,4282692,4241156,Yes,9.54,Closed,2024-07-08,Social Media,Facebook,??,Mid
DEAL318325,2023-01-06,CUST100906,BRK50043,PROP206047,1431206,,Yes,7.34,Closed,2023-03-30,Cold Call,Billboard,na,
DEAL318326,2020-05-02,CUST104187,BRK50494,PROP202309,3674990,3507893,No,8.76,Closed,2020-07-01,Referral,Newspaper,N/A,Mid
DEAL318327,2025-03-14,CUST103054,BRK50192,PROP203489,13339664,13938784,Yes,10.95,Closed,2025-04-13,Referral,Website,urgent,High
DEAL318328,2021-08-05,CUST103316,BRK50132,PROP205991,2958608,,Yes,8.3,Closed,2021-09-05,Referral,Newspaper,N/A,
DEAL318329,2025-04-20,CUST102698,BRK50475,PROP205645,13325247,13207869,No,10.98,Closed,2025-05-29,Email Campaign,Instagram,??,High
DEAL318330,2025-01-29,CUST101133,BRK50042,PROP202423,7423453,7571310,Yes,8.89,Closed,2025-03-04,Email Campaign,Broker Referral,N/A,Mid
DEAL318331,2022-05-05,CUST104738,BRK50063,PROP201381,6141042,6481432,Yes,9.27,Closed,2022-07-19,Cold Call,Website,,Mid
DEAL318332,2022-05-16,CUST104443,BRK50263,PROP205000,7149931,6953429,No,,Cancelled,,Cold Call,Billboard,client wants quick close,Mid
DEAL318333,2022-11-05,CUST100752,BRK50419,PROP200989,7469194,,Yes,,Closed,2023-01-02,Walk-in,Facebook,N/A,
DEAL318334,2024-08-10,CUST104676,BRK50051,PROP202530,5994385,6456187,No,9.63,Closed,2024-11-03,Walk-in,Instagram,??,Mid
DEAL318335,2020-01-25,CUST102299,BRK50456,PROP204949,8488813,8740783,Yes,11.1,Closed,2020-04-09,Social Media,Billboard,see email,High
DEAL318336,2024-05-05,CUST100806,BRK50045,PROP200053,7424415,7432897,Yes,11.17,Closed,2024-07-03,Online Portal,Google Ads,,Mid
DEAL318337,2025-01-14,CUST104644,BRK50093,PROP206942,9478745,9403510,Yes,10.45,Cancelled,,Social Media,Billboard,ok,High
DEAL318338,2022-05-22,CUST103693,BRK50186,PROP200587,6775637,6676050,Yes,10.62,Closed,2022-07-27,Email Campaign,Billboard,see email,Mid
DEAL318339,2023-06-05,CUST104548,BRK50044,PROP205693,5774036,5918239,Yes,,Pending,,Social Media,Facebook,urgent,Mid
DEAL318340,2021-06-12,CUST101154,BRK50461,PROP204852,6039914,5935018,No,11.27,Closed,2021-07-01,Social Media,Billboard,,Mid
DEAL318341,2025-01-14,CUST104319,BRK50127,PROP200923,8597647,9126747,Yes,9.55,Closed,2025-03-23,Email Campaign,Instagram,see email,High
DEAL318342,2024-09-10,CUST101119,BRK50476,PROP200423,8913540,9400591,Yes,7.14,Closed,2024-11-14,Referral,Billboard,ok,High
DEAL318343,2021-12-23,CUST100695,BRK50158,PROP207303,2658293,2854603,No,11.36,Pending,,Walk-in,Newspaper,see email,Low
DEAL318344,2024-10-04,CUST104607,BRK50171,PROP201396,2823590,,No,11.46,Closed,2024-11-12,Cold Call,Website,see email,
DEAL318345,2021-02-18,CUST102638,BRK50069,PROP200460,6435718,6538004,Yes,10.64,Closed,2021-03-27,Cold Call,Newspaper,,Mid
DEAL318346,2019-08-03,CUST104447,BRK50411,PROP206943,12469844,12566851,Yes,,Closed,2019-09-18,Online Portal,Broker Referral,ok,High
DEAL318347,2024-11-29,CUST102540,BRK50260,PROP204289,11956008,,Yes,9.09,Closed,2024-12-18,Referral,Instagram,ok,
DEAL318348,2020-05-23,CUST101640,BRK50128,PROP203419,11527265,11075669,No,,Closed,2020-07-16,Cold Call,Website,ok,High
DEAL318349,2020-12-19,CUST104359,BRK50320,PROP202539,2956457,3105472,Yes,9.12,Closed,2021-02-25,Email Campaign,Google Ads,see email,Mid
DEAL318350,2019-04-16,CUST100748,BRK50280,PROP203219,4838828,4891265,No,11.24,Closed,2019-07-10,Walk-in,Facebook,see email,Mid
DEAL318351,2018-02-17,CUST104515,BRK50261,PROP202045,12683557,13519463,Yes,10.13,Closed,2018-05-07,Cold Call,Facebook,??,High
DEAL318352,2021-11-14,CUST102523,BRK50445,PROP206942,8573498,8996762,Yes,7.68,Closed,2022-02-11,Online Portal,Google Ads,,High
DEAL318353,2021-12-05,CUST103308,BRK50010,PROP204274,12351253,,No,10.53,Closed,2022-02-26,Walk-in,Billboard,ok,
DEAL318354,2022-04-05,CUST103315,BRK50402,PROP207751,6183892,6196038,Yes,8.88,Closed,2022-04-20,Social Media,Newspaper,na,Mid
DEAL318355,2020-10-30,CUST102175,BRK50143,PROP203914,9319782,9440516,Yes,8.57,Closed,2020-12-13,Cold Call,Billboard,,High
DEAL318356,2018-06-02,CUST102735,BRK50481,PROP206799,16704978,17442101,Yes,9.23,Closed,2018-08-10,Online Portal,Google Ads,client wants quick close,Luxury
DEAL318357,2019-03-12,CUST103357,BRK50181,PROP207123,1589284,,No,10.19,Cancelled,,Walk-in,Broker Referral,N/A,
DEAL318358,2022-10-15,CUST101798,BRK50229,PROP202365,11670960,11683095,Yes,10.66,Closed,2022-12-12,Referral,Billboard,??,High
DEAL318359,2023-02-03,CUST100963,BRK50259,PROP202216,7535410,8024562,Yes,10.17,Pending,,Walk-in,Website,ok,High
DEAL318360,2018-11-30,CUST100535,BRK50446,PROP203874,10620302,10189545,Yes,9.69,Closed,2018-12-14,Cold Call,Newspaper,urgent,High
DEAL318361,2021-07-07,CUST103746,BRK50109,PROP200981,9564023,9690520,No,9.25,Pending,,Referral,Instagram,na,High
DEAL318362,2018-07-27,CUST103496,BRK50301,PROP204690,5829472,5595776,Yes,9.31,Closed,2018-08-25,Email Campaign,Newspaper,client wants quick close,Mid
DEAL318363,2018-01-06,CUST102824,BRK50360,PROP204713,1786017,,No,9.11,Cancelled,,Online Portal,Newspaper,na,
DEAL318364,2020-05-21,CUST103564,BRK50266,PROP200036,11397808,11085599,Yes,9.36,Closed,2020-08-07,Cold Call,Google Ads,N/A,High
DEAL318365,2025-08-29,CUST103716,BRK50108,PROP207350,13208040,13165189,No,9.54,Closed,2025-11-11,Cold Call,Facebook,see email,High
DEAL318366,2021-08-27,CUST101558,BRK50269,PROP200449,6396490,6260225,No,,Pending,,Social Media,Newspaper,client wants quick close,Mid
DEAL318367,2025-03-01,CUST103414,BRK50403,PROP200432,13553686,12902460,Yes,7.61,Closed,2025-03-11,Email Campaign,Website,ok,High
DEAL318368,2025-02-18,CUST100668,BRK50139,PROP206183,7476033,7981550,Yes,8.69,Closed,2025-04-10,Email Campaign,Instagram,see email,Mid
DEAL318369,2019-06-06,CUST103043,BRK50223,PROP206998,9208201,9326118,Yes,8.16,Cancelled,,Social Media,Billboard,na,High
DEAL318370,2018-11-22,CUST103619,BRK50492,PROP201092,11206735,10655259,Yes,11.17,Cancelled,,Referral,Newspaper,see email,High
DEAL318371,2024-03-30,CUST102013,BRK50413,PROP202554,6541777,6778563,Yes,10.0,Closed,2024-04-28,Social Media,Google Ads,urgent,Mid
DEAL318372,2019-03-19,CUST100101,BRK50138,PROP204433,4738223,5111428,No,8.42,Closed,2019-04-11,Email Campaign,Google Ads,na,Mid
DEAL318373,2020-01-01,CUST102007,BRK50310,PROP201667,1517843,1610500,Yes,10.52,Cancelled,,Walk-in,Newspaper,ok,Low
DEAL318374,2019-09-20,CUST104524,BRK50066,PROP205593,2525876,2648687,Yes,10.02,Closed,2019-11-10,Social Media,Instagram,??,Low
DEAL318375,2025-06-11,CUST104594,BRK50135,PROP201943,8802607,8485930,No,7.43,Closed,2025-08-11,Walk-in,Billboard,na,High
DEAL318376,2025-05-15,CUST100791,BRK50134,PROP204760,7173393,7091540,Yes,7.76,Closed,2025-06-15,Cold Call,Broker Referral,client wants quick close,Mid
DEAL318377,2021-07-30,CUST102348,BRK50234,PROP204239,12044016,12969006,No,7.78,Closed,2021-09-09,Social Media,Billboard,N/A,High
DEAL318378,2024-08-19,CUST103080,BRK50110,PROP204871,13351013,12913931,Yes,10.61,Cancelled,,Walk-in,Website,??,High
DEAL318379,2025-03-24,CUST102101,BRK50297,PROP200481,9408202,9761479,Yes,9.25,Closed,2025-05-27,Cold Call,Newspaper,na,High
DEAL318380,2018-10-30,CUST104417,BRK50015,PROP200281,5569935,5859032,Yes,,Closed,2018-11-29,Social Media,Website,client wants quick close,Mid
DEAL318381,2023-06-14,CUST103525,BRK50187,PROP204066,7679821,8110381,Yes,9.41,Pending,,Cold Call,Instagram,see email,High
DEAL318382,2019-07-19,CUST101398,BRK50297,PROP207242,11686387,,Yes,,Pending,,Walk-in,Newspaper,N/A,
DEAL318383,2024-08-05,CUST102672,BRK50399,PROP201710,4025339,4162142,No,8.34,Closed,2024-09-28,Social Media,Billboard,??,Mid
DEAL318384,2022-06-12,CUST100473,BRK50104,PROP200300,5295108,5136413,No,9.91,Closed,2022-09-09,Social Media,Instagram,urgent,Mid
DEAL318385,2022-09-20,CUST102221,BRK50382,PROP204136,8075790,8720147,Yes,,Closed,2022-10-24,Walk-in,Facebook,na,High
DEAL318386,2023-02-01,CUST102055,BRK50091,PROP207132,4747459,4654368,No,,Cancelled,,Walk-in,Newspaper,client wants quick close,Mid
DEAL318387,2024-07-02,CUST103173,BRK50001,PROP201364,4127107,4227371,Yes,10.24,Closed,2024-08-16,Cold Call,Instagram,??,Mid
DEAL318388,2023-03-13,CUST102574,BRK50139,PROP204834,14939759,16129198,Yes,7.09,Closed,2023-04-09,Referral,Newspaper,client wants quick close,Luxury
DEAL318389,2018-07-20,CUST100303,BRK50220,PROP206482,16318652,17183646,Yes,7.67,Closed,2018-10-06,Cold Call,Broker Referral,??,Luxury
DEAL318390,2019-02-20,CUST101117,BRK50434,PROP206828,9262034,9523585,Yes,9.02,Closed,2019-03-06,Cold Call,Facebook,na,High
DEAL318391,2021-12-15,CUST104444,BRK50102,PROP202991,3334395,3475735,Yes,11.43,Closed,2021-12-31,Walk-in,Instagram,client wants quick close,Mid
DEAL318392,2023-02-16,CUST100349,BRK50495,PROP200121,12077342,,No,11.3,Closed,2023-03-04,Cold Call,Instagram,ok,
DEAL318393,2024-06-07,CUST103112,BRK50076,PROP202432,7444236,7108199,Yes,10.48,Closed,2024-08-25,Referral,Website,see email,Mid
DEAL318394,2022-10-14,CUST100445,BRK50174,PROP205146,4075823,4398089,No,,Closed,2022-12-15,Online Portal,Broker Referral,client wants quick close,Mid
DEAL318395,2023-06-01,CUST101075,BRK50065,PROP205735,8381487,8453725,Yes,9.42,Closed,2023-08-28,Online Portal,Newspaper,??,High
DEAL318396,2024-05-22,CUST104161,BRK50269,PROP200678,12832095,12798592,Yes,11.39,Closed,2024-06-21,Email Campaign,Facebook,??,High
DEAL318397,2020-08-12,CUST101880,BRK50001,PROP205879,6786994,7159108,Yes,11.18,Closed,2020-10-03,Social Media,Website,client wants quick close,Mid
DEAL318398,2018-07-18,CUST100376,BRK50198,PROP202854,9554743,9377467,No,7.3,Closed,2018-10-13,Email Campaign,Newspaper,see email,High
DEAL318399,2022-07-14,CUST100536,BRK50449,PROP206037,6295870,6339557,Yes,7.55,Pending,,Referral,Instagram,??,Mid
DEAL318400,2018-05-29,CUST104464,BRK50138,PROP202044,8752766,8622590,Yes,,Cancelled,,Email Campaign,Newspaper,urgent,High
DEAL318401,2025-01-06,CUST101101,BRK50314,PROP205190,13877695,13271778,Yes,10.08,Cancelled,,Cold Call,Instagram,na,High
DEAL318402,2024-06-22,CUST104013,BRK50211,PROP202791,9934296,10702107,No,,Closed,2024-07-31,Email Campaign,Billboard,??,High
DEAL318403,2018-07-04,CUST102569,BRK50113,PROP200865,6503217,,Yes,9.4,Pending,,Online Portal,Billboard,??,
DEAL318404,2020-06-12,CUST101524,BRK50416,PROP200518,7026498,7388758,Yes,7.09,Cancelled,,Email Campaign,Facebook,urgent,Mid
DEAL318405,2024-08-05,CUST103944,BRK50029,PROP203057,12127646,12974453,No,,Closed,2024-11-02,Social Media,Broker Referral,,High
DEAL318406,2022-06-17,CUST100581,BRK50180,PROP204985,11176013,10900633,Yes,7.71,Pending,,Social Media,Facebook,urgent,High
DEAL318407,2023-11-05,CUST103225,BRK50338,PROP201413,6083394,6116617,Yes,10.24,Closed,2024-01-04,Email Campaign,Billboard,ok,Mid
DEAL318408,2023-08-17,CUST103900,BRK50281,PROP200071,3808073,3869338,Yes,9.3,Closed,2023-10-24,Cold Call,Google Ads,N/A,Mid
DEAL318409,2018-08-01,CUST104354,BRK50010,PROP206676,10051870,9777974,Yes,,Closed,2018-10-18,Referral,Billboard,ok,High
DEAL318410,2019-03-12,CUST102854,BRK50091,PROP200355,12296486,11914463,No,8.58,Cancelled,,Email Campaign,Website,??,High
DEAL318411,2020-05-08,CUST102179,BRK50269,PROP201009,12529063,13418428,No,9.93,Closed,2020-06-04,Social Media,Website,client wants quick close,High
DEAL318412,2022-01-25,CUST100363,BRK50018,PROP201457,11227900,11921137,Yes,10.05,Closed,2022-03-23,Email Campaign,Instagram,urgent,High
