property_id,age_years,condition,hoa_fee,energy_rating,school_score,walk_score,amenity_CCTV,amenity_Club House,amenity_Garden,amenity_Gym,amenity_Intercom,amenity_Lift,amenity_Parking,amenity_Play Area,amenity_Pool,amenity_Power Backup,amenity_Security,amenity_Wifi
PROP204842,14.0,Old,2480.0,D,98.0,,0,1,0,0,0,0,0,0,1,0,0,0
PROP204843,1.0,Good,1356.0,E,93.0,70.0,0,1,0,0,0,0,1,0,0,0,1,1
PROP204844,1.0,Good,1547.0,B,74.0,96.0,0,0,0,0,0,1,0,0,1,0,0,0
PROP204845,9.0,New,2674.0,C,64.0,49.0,0,1,0,1,1,0,0,1,1,0,0,0
PROP204846,16.0,Needs Renovation,2480.0,A,83.0,79.0,0,0,0,1,0,1,0,0,1,0,0,0
PROP204847,8.0,Good,3017.0,C,41.0,58.0,1,0,0,1,1,0,1,0,0,1,0,0
PROP204848,28.0,Needs Renovation,2142.0,B,71.0,84.0,0,0,0,0,1,0,0,0,1,1,0,0
PROP204849,,Old,3478.0,F,56.0,66.0,0,1,0,0,0,0,1,0,1,0,0,0
PROP204850,,Old,2784.0,B,58.0,51.0,1,0,0,0,1,0,0,1,0,1,0,0
PROP204851,38.0,New,3057.0,C,56.0,40.0,0,1,0,0,0,0,1,0,0,0,0,0
PROP204852,21.0,Old,2315.0,C,42.0,,1,1,0,0,1,0,0,0,1,0,1,0
PROP204853,25.0,Needs Renovation,2102.0,C,98.0,90.0,0,1,0,0,1,1,0,0,0,1,1,0
PROP204854,11.0,Good,3450.0,A,43.0,84.0,0,1,0,0,0,1,0,1,0,1,0,0
PROP204855,35.0,Old,4307.0,A,60.0,50.0,1,0,0,0,1,0,0,1,0,0,0,0
PROP204856,21.0,Good,1835.0,A,63.0,,0,0,0,0,1,0,0,0,0,1,0,0
PROP204857,31.0,Good,2248.0,C,64.0,33.0,1,1,0,0,0,1,0,1,0,0,0,0
PROP204858,17.0,New,287.0,A,90.0,,0,0,1,1,0,0,1,1,0,0,1,0
PROP204859,,Needs Renovation,1764.0,A,89.0,59.0,0,0,0,0,0,1,0,0,0,1,0,0
PROP204860,19.0,New,3350.0,F,45.0,62.0,0,1,0,0,0,0,1,0,1,0,0,0
PROP204861,7.0,Needs Renovation,3271.0,B,60.0,43.0,0,0,1,0,0,0,0,1,0,0,0,0
PROP204862,25.0,Needs Renovation,2094.0,C,,87.0,0,0,0,0,1,0,0,1,1,1,0,0
PROP204863,20.0,Old,2417.0,A,74.0,61.0,0,0,0,1,0,1,0,0,0,1,1,1
PROP204864,36.0,Good,962.0,C,96.0,76.0,0,0,0,0,0,1,0,1,1,0,1,1
PROP204865,37.0,Good,2302.0,F,70.0,93.0,0,1,1,0,0,0,0,1,0,0,0,0
PROP204866,10.0,Old,3965.0,E,78.0,42.0,1,0,0,1,0,0,0,0,0,0,0,0
PROP204867,30.0,Old,3832.0,B,41.0,38.0,1,0,0,0,1,0,1,0,0,0,0,1
PROP204868,30.0,Good,4655.0,E,54.0,67.0,1,1,0,0,0,0,0,0,0,0,0,1
PROP204869,4.0,Needs Renovation,4063.0,E,80.0,43.0,1,0,0,0,0,0,1,1,0,0,0,0
PROP204870,9.0,New,2086.0,C,88.0,51.0,0,0,0,0,1,1,1,0,1,0,0,1
PROP204871,10.0,New,3660.0,F,66.0,36.0,1,0,0,1,0,0,1,0,0,0,0,0
PROP204872,3.0,Good,1981.0,B,50.0,,0,0,1,0,1,0,1,1,0,0,1,0
PROP204873,16.0,Old,1297.0,A,,85.0,0,0,0,0,1,0,1,1,0,1,0,1
PROP204874,35.0,Needs Renovation,1994.0,E,89.0,41.0,0,0,0,0,0,0,1,0,0,0,0,1
PROP204875,5.0,Needs Renovation,1898.0,A,57.0,73.0,0,0,1,0,0,1,1,0,1,0,0,1
PROP204876,10.0,Needs Renovation,4489.0,D,60.0,37.0,0,0,0,0,1,1,1,1,0,0,0,0
PROP204877,8.0,Needs Renovation,2254.0,A,97.0,68.0,0,1,0,0,0,0,1,1,1,1,0,0
PROP204878,15.0,Needs Renovation,2920.0,D,68.0,46.0,1,0,0,1,0,0,0,1,0,0,0,1
PROP204879,22.0,Needs Renovation,2669.0,D,87.0,73.0,0,0,0,0,1,1,1,0,0,0,0,0
PROP204880,18.0,Needs Renovation,2660.0,A,48.0,30.0,0,0,0,0,0,0,0,1,1,0,1,0
PROP204881,21.0,Good,2742.0,B,85.0,80.0,0,0,0,1,1,0,0,1,0,1,0,1
PROP204882,31.0,Old,1324.0,B,,97.0,0,0,1,0,0,0,1,0,1,0,1,0
PROP204883,,Good,2441.0,A,63.0,32.0,1,0,1,0,0,0,0,0,1,0,0,0
PROP204884,1.0,Old,3049.0,A,51.0,82.0,0,0,0,1,1,1,0,0,1,0,0,0
PROP204885,22.0,New,524.0,A,90.0,32.0,0,1,1,0,0,0,1,1,0,0,0,1
PROP204886,13.0,Good,2312.0,D,65.0,96.0,0,0,0,0,0,0,0,1,0,1,0,0
PROP204887,15.0,Good,3705.0,A,85.0,35.0,0,0,0,0,1,0,0,0,0,1,0,0
PROP204888,29.0,Good,1898.0,F,78.0,,0,0,0,1,0,1,1,1,1,0,0,0
PROP204889,15.0,Needs Renovation,2948.0,A,62.0,48.0,0,0,1,0,0,0,1,1,0,0,0,1
PROP204890,36.0,Needs Renovation,674.0,E,96.0,51.0,1,1,0,0,0,0,0,0,1,0,0,0
PROP204891,30.0,New,342.0,E,78.0,54.0,1,0,0,1,1,0,0,0,0,0,0,0
PROP204892,24.0,Good,3896.0,A,86.0,71.0,0,0,1,1,0,0,0,0,1,0,1,1
PROP204893,26.0,Old,1982.0,E,,58.0,0,0,1,0,1,1,0,0,1,0,0,1
PROP204894,18.0,Old,3037.0,D,85.0,58.0,1,0,0,0,0,0,0,0,1,0,1,1
PROP204895,27.0,Old,2480.0,E,53.0,50.0,0,0,1,1,1,0,0,1,0,0,0,0
PROP204896,36.0,New,2144.0,E,,36.0,0,0,1,0,0,0,0,0,0,0,0,1
PROP204897,11.0,Good,3072.0,A,73.0,73.0,0,0,1,0,0,1,1,1,0,0,1,0
PROP204898,38.0,Needs Renovation,2341.0,D,78.0,64.0,0,0,0,0,1,0,0,0,1,0,0,0
PROP204899,7.0,Good,2480.0,C,96.0,,1,0,0,0,1,1,1,0,0,0,1,0
PROP204900,24.0,Needs Renovation,1585.0,E,71.0,57.0,0,0,1,0,0,0,0,0,0,0,1,0
PROP204901,29.0,Good,2686.0,D,84.0,65.0,0,0,1,0,1,0,0,0,0,0,0,0
PROP204902,39.0,Needs Renovation,3734.0,A,45.0,88.0,0,0,0,0,1,1,0,0,1,0,0,0
PROP204903,29.0,Needs Renovation,3437.0,C,70.0,84.0,1,1,1,1,0,0,0,0,1,0,0,0
PROP204904,29.0,New,2754.0,F,57.0,91.0,0,0,0,0,1,0,0,0,0,0,1,0
PROP204905,6.0,Needs Renovation,1154.0,E,59.0,79.0,0,1,0,0,0,0,1,0,0,0,1,1
PROP204906,6.0,Good,3964.0,A,78.0,70.0,1,1,1,0,0,0,0,0,1,0,0,0
PROP204907,27.0,New,3368.0,E,89.0,55.0,0,0,1,0,0,0,0,0,1,1,0,1
PROP204908,16.0,New,2061.0,F,66.0,39.0,0,0,0,0,1,0,1,1,0,0,0,0
PROP204909,25.0,Old,1753.0,B,,59.0,0,0,1,0,0,0,0,0,1,0,0,0
PROP204910,2.0,Old,4063.0,B,52.0,68.0,0,0,0,0,1,0,1,0,0,0,0,0
PROP204911,24.0,Needs Renovation,2480.0,C,94.0,45.0,0,1,1,0,0,1,1,0,1,0,0,0
PROP204912,31.0,New,2480.0,B,43.0,44.0,1,1,0,0,0,0,1,0,0,0,0,0
PROP204913,28.0,Needs Renovation,2739.0,B,72.0,45.0,1,0,0,0,0,0,1,0,0,0,0,0
PROP204914,37.0,Good,893.0,A,53.0,91.0,0,1,0,0,0,0,0,1,0,0,0,0
PROP204915,33.0,Good,2480.0,B,,,1,1,0,0,0,0,0,0,1,0,1,0
PROP204916,22.0,Good,2541.0,F,89.0,50.0,0,1,0,0,0,0,1,1,0,0,1,0
PROP204917,18.0,Old,3258.0,F,84.0,65.0,0,0,0,0,0,1,0,0,0,0,1,0
PROP204918,,Old,2480.0,C,50.0,58.0,0,0,0,0,0,1,0,0,0,0,1,0
PROP204919,7.0,New,5027.0,C,95.0,,0,0,0,0,0,1,0,0,1,0,0,0
PROP204920,35.0,Needs Renovation,3293.0,C,45.0,42.0,1,0,0,1,0,0,0,0,0,1,0,1
PROP204921,1.0,New,3513.0,D,49.0,63.0,0,0,0,1,0,1,0,0,0,0,1,0
PROP204922,1.0,New,1741.0,F,71.0,73.0,0,0,0,1,0,1,0,0,0,0,0,0
PROP204923,11.0,Needs Renovation,2863.0,F,48.0,67.0,1,1,0,0,0,1,1,1,0,0,0,0
PROP204924,37.0,New,3839.0,A,72.0,41.0,1,0,1,0,0,1,0,1,0,0,0,0
PROP204925,34.0,New,1461.0,C,91.0,42.0,0,0,0,1,1,0,0,0,0,0,0,0
PROP204926,20.0,Good,2206.0,F,75.0,93.0,0,0,0,0,1,0,1,1,0,0,1,0
PROP204927,,New,3776.0,F,47.0,88.0,0,1,0,1,0,0,0,0,1,0,0,0
PROP204928,6.0,Old,2480.0,B,63.0,50.0,0,0,1,0,0,0,0,1,0,0,0,1
PROP204929,22.0,Old,2168.0,B,63.0,40.0,0,0,0,0,1,0,0,0,0,0,1,0
PROP204930,35.0,New,2480.0,C,79.0,49.0,0,0,1,0,0,1,0,1,1,0,0,0
PROP204931,21.0,Good,4853.0,D,,55.0,1,0,0,1,0,0,0,0,0,0,0,0
PROP204932,15.0,Needs Renovation,3479.0,A,42.0,45.0,0,0,0,1,1,1,0,0,0,0,1,0
PROP204933,1.0,Old,3324.0,A,,55.0,0,0,0,1,0,0,0,0,1,0,0,1
PROP204934,11.0,New,1276.0,D,79.0,94.0,0,1,0,0,0,0,1,0,0,0,0,0
PROP204935,3.0,Good,2388.0,E,77.0,87.0,1,0,0,0,0,1,0,1,0,1,0,1
PROP204936,36.0,Old,2676.0,C,71.0,96.0,0,1,0,0,0,1,0,0,0,0,0,0
PROP204937,4.0,New,1207.0,C,77.0,73.0,0,0,0,0,0,0,0,0,1,0,1,1
PROP204938,15.0,Needs Renovation,3404.0,F,87.0,65.0,1,0,0,1,0,0,0,0,0,0,1,1
PROP204939,26.0,Good,56.0,D,73.0,65.0,1,0,1,0,0,0,1,0,0,1,0,0
PROP204940,13.0,Needs Renovation,1482.0,D,65.0,59.0,0,0,0,1,0,1,0,1,1,0,1,0
PROP204941,10.0,Old,909.0,E,51.0,,1,0,0,0,0,0,0,0,0,0,1,0
PROP204942,1.0,Old,2480.0,A,78.0,67.0,0,1,0,0,1,1,0,0,0,0,1,0
PROP204943,11.0,Needs Renovation,3264.0,A,89.0,77.0,0,0,1,1,0,1,0,1,0,0,0,0
PROP204944,3.0,Needs Renovation,1322.0,C,61.0,59.0,0,1,1,0,0,0,1,1,0,0,0,0
PROP204945,0.0,Good,2701.0,F,59.0,49.0,0,0,0,0,0,0,0,1,0,0,1,0
PROP204946,9.0,New,5124.0,F,41.0,88.0,0,0,0,1,0,0,1,0,1,1,0,1
PROP204947,31.0,Old,3205.0,D,81.0,98.0,0,0,0,1,1,1,0,0,1,1,0,0
PROP204948,34.0,Old,251.0,C,75.0,47.0,0,1,0,0,0,0,1,0,0,0,0,0
PROP204949,5.0,Old,2443.0,D,53.0,89.0,0,0,0,0,0,1,0,0,0,0,0,1
PROP204950,19.0,New,2950.0,F,55.0,,1,0,0,1,0,0,1,0,0,1,0,0
PROP204951,27.0,New,1027.0,D,87.0,94.0,1,1,0,0,0,0,0,0,0,1,1,0
PROP204952,21.0,Good,2480.0,F,53.0,88.0,0,0,0,0,0,0,0,1,0,1,0,1
PROP204953,26.0,Needs Renovation,644.0,F,40.0,98.0,1,1,0,0,0,0,1,0,0,0,1,1
PROP204954,11.0,New,3846.0,B,,78.0,1,0,0,1,0,0,0,0,1,0,0,0
PROP204955,1.0,Old,2286.0,F,56.0,56.0,0,0,0,0,0,0,0,0,1,1,0,0
PROP204956,35.0,Good,2480.0,A,79.0,40.0,0,0,1,0,0,0,0,0,1,0,1,0
PROP204957,11.0,Needs Renovation,553.0,A,99.0,,0,0,1,0,0,0,1,0,0,0,0,0
PROP204958,11.0,Old,4765.0,E,80.0,34.0,0,1,0,0,1,1,0,0,1,0,0,0
PROP204959,3.0,New,4808.0,A,95.0,39.0,0,0,1,0,0,0,0,0,0,0,1,1
PROP204960,22.0,Good,3112.0,F,68.0,63.0,0,1,0,1,0,0,0,0,0,0,1,1
PROP204961,7.0,Needs Renovation,5127.0,F,45.0,38.0,1,0,1,0,0,0,0,0,0,0,0,0
PROP204962,24.0,Good,183.0,E,72.0,62.0,0,1,1,0,0,0,0,0,0,0,1,0
PROP204963,34.0,Good,398.0,F,61.0,88.0,0,1,0,0,0,1,0,0,0,0,0,1
PROP204964,34.0,New,4148.0,A,41.0,96.0,1,0,0,0,0,1,0,1,0,0,0,0
PROP204965,32.0,Needs Renovation,2448.0,B,94.0,,0,1,0,1,0,0,0,0,0,0,0,0
PROP204966,16.0,Good,3679.0,A,73.0,54.0,0,0,0,0,0,1,0,0,0,0,1,0
PROP204967,38.0,New,2588.0,E,53.0,,0,0,0,1,0,0,0,0,1,0,0,1
PROP204968,32.0,Needs Renovation,1948.0,C,67.0,83.0,0,0,1,0,0,1,0,1,1,1,0,0
PROP204969,6.0,Old,1922.0,A,96.0,86.0,0,0,0,0,0,0,0,0,1,0,0,1
PROP204970,21.0,Good,3227.0,F,93.0,62.0,0,0,0,1,0,1,1,0,0,0,0,1
PROP204971,0.0,Needs Renovation,2480.0,B,65.0,89.0,1,0,0,0,0,0,0,0,0,0,0,1
PROP204972,18.0,Old,1593.0,B,88.0,,0,0,0,0,0,0,0,0,0,0,1,1
PROP204973,19.0,Good,3541.0,A,72.0,59.0,0,0,0,0,0,1,0,0,1,1,0,1
PROP204974,3.0,New,2289.0,D,51.0,59.0,1,1,0,0,0,1,0,0,0,0,1,0
PROP204975,1.0,Good,1614.0,C,40.0,36.0,1,1,1,0,1,0,0,0,0,0,0,0
PROP204976,25.0,Old,2746.0,F,48.0,72.0,0,0,0,0,1,1,0,0,0,0,0,0
PROP204977,13.0,Good,2715.0,D,41.0,,0,0,1,1,0,0,0,0,0,1,1,0
PROP204978,13.0,New,3490.0,E,86.0,73.0,0,0,0,0,0,0,1,1,0,0,0,1
PROP204979,5.0,New,2495.0,B,56.0,53.0,0,1,1,1,0,0,0,0,1,0,1,0
PROP204980,23.0,New,3987.0,C,73.0,93.0,0,1,0,0,0,1,0,0,0,1,0,0
PROP204981,0.0,Old,2933.0,D,97.0,84.0,0,0,0,1,1,0,0,0,1,0,0,0
PROP204982,20.0,Good,3671.0,F,66.0,55.0,0,0,0,1,0,0,0,1,0,0,0,0
PROP204983,14.0,Old,1045.0,C,83.0,32.0,1,0,1,0,0,0,1,0,0,1,0,1
PROP204984,,Old,2432.0,B,69.0,61.0,0,1,1,0,1,0,1,0,0,1,0,0
PROP204985,10.0,Needs Renovation,2400.0,D,79.0,33.0,1,0,0,0,0,0,0,0,1,1,1,0
PROP204986,20.0,Good,2805.0,C,65.0,58.0,0,0,0,0,0,0,0,0,1,0,0,1
PROP204987,5.0,New,3006.0,D,57.0,84.0,1,0,0,0,0,0,0,0,1,0,0,1
PROP204988,22.0,Good,1147.0,E,56.0,96.0,1,0,0,1,1,0,0,1,0,0,1,0
PROP204989,13.0,New,1708.0,C,41.0,38.0,0,1,0,0,0,0,1,0,0,0,0,0
PROP204990,26.0,Good,171.0,D,62.0,67.0,0,0,1,0,1,1,1,0,1,0,0,0
PROP204991,34.0,Needs Renovation,1610.0,F,96.0,62.0,1,0,0,0,0,1,0,0,1,0,1,1
PROP204992,6.0,New,2456.0,D,72.0,54.0,0,1,0,1,0,1,0,0,0,0,0,0
PROP204993,28.0,Needs Renovation,3859.0,D,42.0,78.0,1,1,0,0,0,0,1,0,0,1,0,1
PROP204994,1.0,Needs Renovation,4125.0,C,66.0,77.0,0,0,0,1,0,1,1,0,0,0,0,1
PROP204995,29.0,Needs Renovation,3835.0,D,,96.0,0,0,0,1,0,0,0,0,1,1,0,0
PROP204996,5.0,New,1737.0,E,99.0,79.0,0,0,0,0,1,0,0,1,0,1,1,0
PROP204997,11.0,New,2480.0,A,85.0,51.0,1,1,0,0,1,0,1,0,0,0,0,0
PROP204998,7.0,Needs Renovation,689.0,F,70.0,58.0,1,0,0,0,1,0,0,0,0,0,0,0
PROP204999,18.0,Needs Renovation,625.0,E,47.0,,0,0,1,1,0,0,0,0,0,0,0,0
PROP205000,,Good,1190.0,B,68.0,94.0,0,0,1,0,1,1,0,0,0,0,0,0
PROP205001,15.0,New,2608.0,D,51.0,62.0,0,0,1,0,0,0,0,0,0,0,0,1
PROP205002,8.0,Good,1744.0,C,49.0,93.0,0,0,0,1,1,0,0,0,1,0,1,1
PROP205003,35.0,Good,4173.0,C,70.0,75.0,0,0,0,1,1,0,0,0,0,0,0,0
PROP205004,35.0,Needs Renovation,2711.0,E,68.0,64.0,0,0,0,1,0,1,1,0,0,1,0,1
PROP205005,34.0,Good,2197.0,F,87.0,,0,0,1,1,1,0,0,0,0,0,0,1
PROP205006,4.0,Good,2588.0,A,41.0,38.0,0,0,0,0,0,1,0,0,0,1,0,0
PROP205007,27.0,Old,1015.0,B,56.0,30.0,0,1,0,0,0,0,0,1,0,1,1,0
PROP205008,34.0,Needs Renovation,1234.0,A,69.0,78.0,0,0,0,1,0,0,1,0,1,1,1,0
PROP205009,4.0,Needs Renovation,2480.0,B,62.0,45.0,1,1,0,0,0,1,0,0,0,0,0,0
PROP205010,36.0,Needs Renovation,2480.0,C,45.0,66.0,0,1,0,0,1,1,0,1,0,0,1,0
PROP205011,21.0,Old,3172.0,D,63.0,60.0,0,0,1,1,1,0,0,0,0,0,1,0
PROP205012,30.0,New,1702.0,C,74.0,,0,1,0,0,0,1,0,0,0,1,0,0
PROP205013,36.0,Good,5296.0,F,60.0,99.0,0,1,0,0,0,0,0,0,1,0,0,0
PROP205014,26.0,Old,1582.0,A,75.0,83.0,0,1,0,0,1,0,1,1,0,0,0,0
PROP205015,29.0,Needs Renovation,2772.0,B,46.0,44.0,1,1,0,1,1,1,0,0,0,0,0,0
PROP205016,17.0,New,2116.0,F,58.0,84.0,1,1,0,0,0,1,1,0,0,0,1,0
PROP205017,4.0,Good,840.0,B,45.0,61.0,1,1,0,1,0,1,0,0,0,1,0,0
PROP205018,13.0,Old,1559.0,F,91.0,98.0,1,0,1,0,0,0,0,1,1,0,0,0
PROP205019,33.0,Needs Renovation,558.0,F,98.0,,1,1,1,1,0,0,0,0,0,0,0,0
PROP205020,16.0,New,2480.0,D,43.0,87.0,0,0,1,1,0,1,0,0,0,0,0,0
PROP205021,35.0,Good,3961.0,D,70.0,67.0,0,0,1,0,0,0,0,0,1,0,0,1
PROP205022,33.0,Needs Renovation,737.0,C,91.0,36.0,0,0,0,1,0,0,0,0,0,1,0,1
PROP205023,1.0,Needs Renovation,2555.0,A,,91.0,0,0,1,1,1,0,0,1,0,0,0,0
PROP205024,29.0,Old,4270.0,D,,72.0,1,0,0,1,0,1,0,0,0,0,0,0
PROP205025,25.0,Old,3615.0,C,58.0,40.0,1,0,0,1,1,1,0,0,0,0,0,0
PROP205026,3.0,Old,2566.0,B,57.0,97.0,0,0,0,1,0,1,0,1,0,0,0,1
PROP205027,19.0,Needs Renovation,3085.0,F,,57.0,1,1,0,1,0,1,0,1,0,0,0,0
PROP205028,24.0,New,4203.0,E,76.0,34.0,0,0,0,0,0,1,0,0,0,0,0,1
PROP205029,37.0,Needs Renovation,3640.0,E,64.0,34.0,0,0,1,1,1,1,0,0,0,0,0,0
PROP205030,38.0,Needs Renovation,986.0,F,80.0,71.0,0,0,0,0,0,1,1,0,1,0,0,0
PROP205031,7.0,Old,2558.0,E,,55.0,1,0,1,0,0,0,0,0,0,0,0,0
PROP205032,0.0,Old,1978.0,C,90.0,70.0,0,0,0,0,0,1,1,0,0,0,0,0
PROP205033,26.0,New,2480.0,F,77.0,,1,0,1,0,1,0,0,1,1,0,0,0
PROP205034,31.0,Old,1917.0,E,98.0,,1,0,0,0,0,0,0,1,1,0,0,0
PROP205035,11.0,Needs Renovation,2470.0,A,72.0,93.0,0,0,0,1,1,0,1,0,0,1,1,0
PROP205036,32.0,Good,1592.0,D,89.0,78.0,0,1,1,1,0,0,1,0,1,0,0,0
PROP205037,23.0,Needs Renovation,2867.0,A,65.0,95.0,1,1,0,0,0,0,1,0,0,0,0,0
PROP205038,33.0,Good,813.0,B,51.0,72.0,0,1,1,0,0,0,0,0,1,0,0,0
PROP205039,34.0,Old,1655.0,B,51.0,80.0,0,0,0,0,1,0,1,0,0,0,0,0
PROP205040,25.0,New,2402.0,E,96.0,47.0,0,1,1,0,1,0,0,0,1,0,0,0
PROP205041,9.0,Old,1301.0,B,,65.0,0,0,0,0,1,0,0,1,0,0,0,0
PROP205042,39.0,New,1962.0,A,80.0,32.0,0,1,0,0,1,1,0,0,0,1,0,0
PROP205043,37.0,Needs Renovation,2500.0,B,91.0,70.0,0,0,0,0,0,1,0,1,1,0,1,1
PROP205044,29.0,Old,2080.0,C,46.0,78.0,1,0,0,0,0,0,0,1,1,0,1,0
PROP205045,37.0,New,493.0,C,73.0,61.0,0,0,1,0,1,0,0,0,0,0,0,1
PROP205046,36.0,Old,2003.0,B,46.0,44.0,1,0,0,0,0,1,1,0,0,0,0,0
PROP205047,39.0,Good,3115.0,E,,81.0,0,1,0,1,1,0,0,0,1,0,0,1
PROP205048,15.0,Old,2480.0,F,88.0,44.0,0,1,0,0,0,0,0,0,0,1,0,0
PROP205049,13.0,New,2811.0,B,67.0,90.0,0,1,0,0,1,0,0,1,1,0,0,1
PROP205050,19.0,Old,1857.0,E,67.0,41.0,0,0,0,1,0,0,0,1,1,1,0,1
PROP205051,16.0,Good,2878.0,E,75.0,67.0,1,0,0,1,1,1,0,0,0,0,0,1
PROP205052,12.0,Good,4539.0,F,40.0,73.0,1,0,0,0,0,0,0,0,0,1,0,0
PROP205053,17.0,Needs Renovation,2747.0,A,51.0,55.0,0,0,0,0,0,0,1,1,1,1,1,0
PROP205054,29.0,Needs Renovation,2078.0,C,92.0,,0,0,0,0,0,1,0,0,0,0,1,0
PROP205055,16.0,Good,1737.0,C,85.0,80.0,0,0,0,0,0,1,1,0,0,0,1,0
PROP205056,8.0,Needs Renovation,60.0,A,70.0,99.0,0,0,0,0,1,0,0,1,0,0,0,0
PROP205057,29.0,Needs Renovation,3112.0,E,48.0,42.0,1,0,0,0,0,0,0,1,0,1,0,0
PROP205058,33.0,Old,1919.0,D,49.0,95.0,1,0,0,0,0,1,0,0,1,1,0,0
PROP205059,30.0,Good,168.0,F,44.0,32.0,1,0,1,0,0,0,0,0,0,0,0,0
PROP205060,21.0,Good,1850.0,D,86.0,56.0,1,1,0,0,1,0,1,0,0,0,0,0
PROP205061,39.0,Good,3409.0,B,50.0,,0,1,0,1,0,1,0,1,1,0,0,0
PROP205062,34.0,Good,1875.0,C,42.0,69.0,1,0,0,0,0,1,0,0,0,0,0,0
PROP205063,18.0,Old,3750.0,D,69.0,37.0,1,1,0,0,0,0,0,0,0,0,1,0
PROP205064,29.0,Old,2480.0,D,74.0,31.0,0,1,0,0,0,1,0,0,1,1,1,0
PROP205065,39.0,Needs Renovation,2478.0,B,52.0,79.0,0,0,1,0,1,1,0,1,0,0,0,0
PROP205066,6.0,Needs Renovation,2412.0,E,81.0,39.0,0,0,0,1,1,0,0,0,0,0,1,0
PROP205067,30.0,Needs Renovation,3832.0,A,95.0,43.0,0,0,0,1,0,1,1,0,1,1,0,0
PROP205068,2.0,Old,3107.0,C,53.0,,0,0,0,0,0,0,0,1,1,1,1,0
PROP205069,8.0,New,2108.0,B,86.0,48.0,0,0,0,0,0,0,1,0,0,0,1,0
PROP205070,15.0,Needs Renovation,1743.0,C,79.0,,1,0,1,0,1,0,0,1,0,1,0,0
PROP205071,38.0,Needs Renovation,2155.0,B,80.0,61.0,0,0,0,0,0,0,1,0,1,1,1,0
PROP205072,34.0,Good,1539.0,B,44.0,99.0,0,0,0,0,1,1,0,0,0,0,0,0
PROP205073,34.0,Old,5109.0,F,67.0,56.0,1,0,1,0,1,1,0,1,0,0,0,0
PROP205074,20.0,New,4387.0,B,66.0,35.0,0,0,1,0,0,1,0,1,1,0,0,0
PROP205075,0.0,Old,3269.0,D,73.0,66.0,1,0,0,0,0,0,1,0,1,1,0,1
PROP205076,8.0,New,1255.0,C,53.0,63.0,0,0,0,0,1,0,0,1,0,0,0,0
PROP205077,32.0,New,4508.0,E,54.0,34.0,0,1,1,0,0,0,0,0,0,1,0,0
PROP205078,1.0,Old,2829.0,A,66.0,37.0,1,0,0,1,0,0,1,0,0,0,0,0
PROP205079,3.0,Good,3242.0,F,89.0,71.0,0,0,1,0,1,0,0,0,0,1,1,1
PROP205080,2.0,Needs Renovation,4939.0,C,44.0,86.0,0,0,0,1,0,1,0,1,0,0,0,1
PROP205081,27.0,Old,3731.0,A,93.0,94.0,0,1,1,0,1,0,0,1,0,0,1,0
PROP205082,35.0,Good,2957.0,C,86.0,65.0,0,0,0,1,0,0,1,0,0,0,0,1
PROP205083,13.0,Old,0.0,D,96.0,34.0,1,1,1,0,0,0,0,0,0,0,0,1
PROP205084,18.0,Good,2182.0,C,94.0,84.0,1,0,0,1,0,1,0,0,0,0,0,0
PROP205085,4.0,New,3718.0,E,98.0,47.0,0,0,1,0,0,0,0,0,0,1,0,1
PROP205086,35.0,Needs Renovation,2324.0,B,99.0,63.0,0,1,0,1,0,0,0,1,0,0,0,0
PROP205087,11.0,New,2815.0,B,40.0,71.0,1,1,0,0,0,0,0,0,0,0,1,0
PROP205088,37.0,New,2480.0,B,97.0,94.0,0,0,0,0,0,0,0,0,0,0,1,1
PROP205089,,New,1625.0,B,70.0,,0,1,0,0,0,0,0,1,1,0,1,1
PROP205090,2.0,Old,1370.0,F,76.0,47.0,0,1,0,0,0,1,1,0,0,0,1,1
PROP205091,27.0,Needs Renovation,2621.0,E,43.0,43.0,0,0,0,1,1,1,1,0,1,0,0,0
PROP205092,39.0,Needs Renovation,2754.0,B,65.0,38.0,0,0,1,0,1,1,0,0,0,0,0,1
PROP205093,30.0,Good,4885.0,A,78.0,95.0,0,0,0,1,1,0,1,0,0,1,0,0
PROP205094,27.0,Old,666.0,B,74.0,77.0,0,0,1,0,0,1,1,0,0,0,0,0
PROP205095,,New,2208.0,B,83.0,35.0,0,0,0,0,1,0,0,0,0,0,0,1
PROP205096,4.0,New,2155.0,B,98.0,53.0,1,0,0,0,0,0,0,0,0,1,0,0
PROP205097,39.0,New,1704.0,C,86.0,43.0,0,0,0,0,1,0,0,1,0,0,1,1
PROP205098,2.0,New,1315.0,E,81.0,71.0,0,0,0,0,0,1,0,0,0,1,0,1
PROP205099,7.0,New,2263.0,E,90.0,77.0,1,1,0,0,0,0,0,0,0,0,0,0
PROP205100,32.0,Old,2915.0,E,40.0,66.0,0,0,0,0,1,1,0,0,0,0,0,1
PROP205101,38.0,New,1432.0,E,73.0,35.0,0,1,1,0,0,1,1,0,1,0,0,0
PROP205102,0.0,Good,2554.0,F,47.0,96.0,0,1,0,0,0,0,0,0,0,0,0,1
PROP205103,38.0,Good,4151.0,F,42.0,80.0,0,0,0,0,1,0,1,0,0,1,0,0
PROP205104,20.0,Needs Renovation,2759.0,E,51.0,55.0,0,0,1,0,0,0,0,0,0,0,0,1
PROP205105,11.0,Old,681.0,E,50.0,30.0,0,0,0,0,0,1,1,0,1,0,0,1
