property_id,city,neighborhood,property_type,bedrooms,bathrooms,area_sqft,year_built,parking,furnishing,latitude,longitude,listing_price,status
PROP204947,Bangalore,Banjara Hills,Villa,3,1,1116,2006,Covered,Furnished,22.708469,85.306102,5994229,Withdrawn
PROP204948,Chennnai,Sector 62,Penthouse,2,1,1900,1980,Covered,Unfurnished,19.328702,76.152239,8741908,Under Offer
PROP204949,Chennnai,DLF Phase 3,Studio,2,2,736,1998,Covered,Furnished,15.731342,85.634432,9008504,Active
PROP204950,Kalkata,T Nagar,Plot,4,2,1647,1982,Yes,Unfurnished,15.614475,83.790794,1500000,Active
PROP204951,Jaypur,Satellite,Row House,4,1,1131,,No,Unfurnished,26.429359,74.723211,13035330,Under Offer
PROP204952,Jaipur,Kothrud,Penthouse,3,1,1062,1989,Yes,Semi-Furnished,24.603012,80.857726,10533899,Under Offer
PROP204953,Ahmedabad,Banjara Hills,Penthouse,3,2,759,2016,Street,Unfurnished,21.956061,87.117702,7262600,Sold
PROP204954,Punna,Indiranagar,Studio,3,2,1341,2010,Covered,Unfurnished,13.082973,76.438257,10169394,Active
PROP204955,Mumbaai,Salt Lake,Row House,1,1,1359,2023,Yes,Semi-Furnished,24.771183,87.82062,5008309,Active
PROP204956,Bengaluru,Indiranagar,Villa,2,1,1316,2023,Yes,Furnished,25.659114,87.094682,9554195,Under Offer
PROP204957,Punna,Banjara Hills,Row House,1,2,1150,2016,Street,Unfurnished,21.963537,74.419017,11986245,Under Offer
PROP204958,Delhi,Satellite,Studio,4,2,1368,1998,Covered,Semi-Furnished,28.438846,85.324576,10297851,Withdrawn
PROP204959,Jaypur,Kothrud,Penthouse,1,,179,2013,Street,Unfurnished,13.513546,83.48836,2352295,Sold
PROP204960,Ahemdabad,Althan,Studio,3,1,554,1981,Yes,Semi-Furnished,25.643011,85.214036,8760615,Sold
PROP204961,New Delhi,DLF Phase 3,Villa,2,2,1036,2003,No,Unfurnished,22.597692,79.392158,12008605,Withdrawn
PROP204962,Mumbay,Indiranagar,Plot,1,2,1440,2009,Yes,Unfurnished,16.49453,83.209822,10476273,Under Offer
PROP204963,Mumbai,Satellite,Penthouse,3,2,957,2003,Covered,Furnished,18.155741,77.567643,13970112,Active
PROP204964,Pune,Sector 62,Apartment,2,2,1577,2008,Yes,Furnished,15.222891,79.153325,14411369,Sold
PROP204965,Bengluru,Sector 62,Apartment,,1,1634,2022,Street,Unfurnished,28.566662,77.940447,9080939,Sold
PROP204966,Mumbaai,DLF Phase 3,Penthouse,2,1,1489,2011,Street,Semi-Furnished,25.517341,76.916148,11360662,Active
PROP204967,Chennnai,Kothrud,Plot,2,3,1403,1981,Street,Semi-Furnished,24.856645,75.258531,7115397,Active
PROP204968,Kalkata,Banjara Hills,Apartment,3,2,376,2011,No,Semi-Furnished,19.05843,88.104698,7857724,Active
PROP204969,Noida,DLF Phase 3,Apartment,,1,838,2003,Yes,Furnished,23.327256,80.723749,11783068,Withdrawn
PROP204970,Surat,Satellite,Villa,2,2,1122,1994,Street,Semi-Furnished,15.878226,74.498854,5473667,Active
PROP204971,Gurugrm,Sector 62,Studio,2,2,1578,2016,Yes,Unfurnished,21.777842,87.791525,11446385,Sold
PROP204972,Jaypur,Kothrud,Apartment,5,3,1154,2012,Street,Furnished,19.791257,79.936871,4662314,Sold
PROP204973,Gurugram,Salt Lake,Plot,2,2,1783,1992,Covered,Furnished,25.410228,87.197834,5319137,Active
PROP204974,Mumbaai,Indiranagar,Apartment,2,3,1704,2017,Street,Semi-Furnished,18.813603,80.157345,11802296,Withdrawn
PROP204975,Gurgaon,Satellite,Apartment,5,2,1410,2022,Covered,Furnished,26.559001,84.897678,7954837,Withdrawn
PROP204976,Ahmedabad,Banjara Hills,Plot,5,2,1225,2018,Yes,Unfurnished,13.703542,83.747378,4191069,Under Offer
PROP204977,Hydrabad,Kothrud,Studio,1,3,1025,1997,Yes,Semi-Furnished,13.81777,76.244168,7959810,Active
PROP204978,Poona,Satellite,Studio,2,,2052,2017,Yes,Furnished,18.62406,87.775873,6592436,Active
PROP204979,Nodia,Satellite,Villa,3,1,1513,1985,No,Furnished,17.090574,76.519618,7359430,Active
PROP204980,Punna,Malviya Nagar,Villa,2,1,551,2002,Covered,Furnished,18.900747,87.806471,10042411,Withdrawn
PROP204981,Bengaluru,Salt Lake,Row House,2,1,1381,2008,Yes,Semi-Furnished,13.90746,84.390311,11324974,Sold
PROP204982,Bangalore,DLF Phase 3,Villa,2,2,836,2010,No,Semi-Furnished,23.089881,87.551269,7690779,Under Offer
PROP204983,Delhi,Banjara Hills,Apartment,3,2,1729,2022,Yes,Semi-Furnished,23.947136,73.251622,7939402,Active
PROP204984,Hyderabad,T Nagar,Row House,3,1,2136,2001,Covered,Unfurnished,24.239562,80.757265,9386226,Active
PROP204985,Mumbay,Malviya Nagar,Villa,2,3,1562,1995,Yes,Unfurnished,24.974534,78.76997,11406291,Active
PROP204986,Ahmedabad,Satellite,Penthouse,,3,1332,1985,Street,Furnished,26.264442,80.456996,9636691,Withdrawn
PROP204987,Hyderbad,Satellite,Studio,2,1,992,2020,No,Unfurnished,22.323146,80.524916,12401348,Sold
PROP204988,Jaipur,DLF Phase 3,Plot,3,1,725,1981,No,Furnished,21.323595,86.440778,8202638,Under Offer
PROP204989,Kalkata,Andheri,Studio,3,2,1530,1986,Covered,Furnished,23.533256,77.328626,5535377,Under Offer
PROP204990,Bengluru,Kothrud,Plot,3,3,1173,1980,Yes,Unfurnished,19.215964,75.380583,6442079,Under Offer
PROP204991,Ahemdabad,Malviya Nagar,Penthouse,2,2,1303,2022,Yes,Unfurnished,25.930788,81.329248,9190215,Withdrawn
PROP204992,Nodia,T Nagar,Penthouse,2,3,1266,2021,Yes,Unfurnished,16.581186,85.265458,10787549,Sold
PROP204993,Pune,Indiranagar,Row House,2,1,1280,1991,Yes,Furnished,23.499376,83.552717,8704517,Sold
PROP204994,Kolkata,Satellite,Villa,2,1,1130,1992,Covered,Furnished,28.144148,80.172452,5644417,Sold
PROP204995,Pune,Kothrud,Row House,1,2,1154,2003,Yes,Unfurnished,14.885547,81.046463,8538153,Sold
PROP204996,Surat,Althan,Apartment,1,2,965,1991,No,Semi-Furnished,14.833011,84.594975,9446281,Withdrawn
PROP204997,Bengluru,Andheri,Apartment,2,3,1444,1986,Street,Furnished,20.381832,86.444406,14523483,Under Offer
PROP204998,Chennai,DLF Phase 3,Plot,3,1,1116,1995,Covered,Semi-Furnished,27.225053,77.59151,12454594,Withdrawn
PROP204999,Poona,Banjara Hills,Apartment,3,3,1164,2003,No,Furnished,18.082157,79.89279,13364904,Withdrawn
PROP205000,Jaipur,T Nagar,Villa,4,3,1126,1984,Street,Semi-Furnished,24.585524,75.399915,6942413,Withdrawn
PROP205001,Surat,Andheri,Studio,,,1953,2002,No,Semi-Furnished,22.422556,85.844048,9860599,Withdrawn
PROP205002,Gurgaon,Indiranagar,Plot,3,1,1492,2010,No,Furnished,17.119603,86.216868,14775803,Active
PROP205003,Gurugram,Kothrud,Apartment,2,2,1502,1983,Covered,Semi-Furnished,19.649263,85.222422,15071959,Active
PROP205004,Kolkata,Sector 62,Studio,1,2,2348,2014,Yes,Furnished,14.715734,75.935307,10229720,Active
PROP205005,Mumbaai,DLF Phase 3,Penthouse,3,1,1035,2004,Street,Unfurnished,13.795721,87.939215,4877927,Under Offer
PROP205006,Mumbai,Satellite,Penthouse,1,3,953,1992,Covered,Furnished,26.504273,84.970575,15632851,Withdrawn
PROP205007,Kalkata,Malviya Nagar,Studio,5,1,1271,1999,No,Semi-Furnished,20.847586,82.662298,9162608,Sold
PROP205008,Poona,Kothrud,Penthouse,2,1,833,1998,Yes,Furnished,15.090824,83.341805,17452613,Sold
PROP205009,Pune,DLF Phase 3,Villa,3,2,1460,,Covered,Semi-Furnished,28.449834,74.312627,11602999,Withdrawn
PROP205010,Calcutta,T Nagar,Studio,1,,614,2019,No,Furnished,17.500155,76.733705,5991454,Sold
PROP205011,Kolkata,Satellite,Penthouse,3,2,1159,2020,Yes,Semi-Furnished,22.948093,76.846072,8091614,Under Offer
PROP205012,Nodia,Indiranagar,Penthouse,2,2,908,,No,Unfurnished,23.321014,88.026275,8802638,Active
PROP205013,Ahemdabad,Banjara Hills,Row House,3,2,968,2016,No,Semi-Furnished,17.642847,77.514117,10280491,Under Offer
PROP205014,Kolkata,DLF Phase 3,Apartment,2,3,198,2006,Street,Unfurnished,17.853618,77.976888,3976044,Withdrawn
PROP205015,Hyderbad,DLF Phase 3,Villa,2,1,792,1996,Covered,Furnished,22.79628,75.277673,4489545,Withdrawn
PROP205016,Chennai,Indiranagar,Row House,2,1,1561,1992,No,Semi-Furnished,26.357418,85.701485,4322955,Sold
PROP205017,Punna,Indiranagar,Studio,1,2,1679,2010,Street,Semi-Furnished,18.541617,73.994801,9802012,Active
PROP205018,Mumbai,Kothrud,Villa,2,2,822,1994,No,Unfurnished,27.443286,79.366579,7258732,Under Offer
PROP205019,Kolkata,Althan,Plot,4,2,303,1995,Street,Furnished,14.873437,78.896498,12121543,Sold
PROP205020,Delhi,Kothrud,Penthouse,2,2,1152,1982,No,Unfurnished,18.276849,86.905214,4003007,Active
PROP205021,Ahemdabad,Kothrud,Studio,2,1,1754,2013,No,Furnished,26.337429,83.17126,7810903,Sold
PROP205022,Pune,Sector 62,Villa,1,1,601,1994,No,Semi-Furnished,12.89352,73.669791,10367124,Active
PROP205023,Nodia,Malviya Nagar,Studio,2,1,1572,2024,No,Semi-Furnished,16.95705,78.979576,13075878,Active
PROP205024,Mumbay,Kothrud,Apartment,1,1,1056,1983,Yes,Semi-Furnished,21.961559,86.058886,10762724,Under Offer
PROP205025,Bengaluru,Andheri,Studio,2,2,1429,1991,No,Semi-Furnished,17.229551,74.913637,8161779,Under Offer
PROP205026,Gurugrm,Malviya Nagar,Penthouse,3,3,1081,2020,Street,Furnished,25.055138,83.842826,11009894,Withdrawn
PROP205027,Punna,T Nagar,Penthouse,3,2,754,1995,No,Furnished,17.104977,81.681835,6530683,Withdrawn
PROP205028,Chennai,Althan,Plot,3,1,963,,Covered,Furnished,13.084728,86.363342,5713708,Sold
PROP205029,Ahemdabad,Kothrud,Penthouse,2,1,1231,1995,Yes,Unfurnished,26.818407,77.02232,10413368,Withdrawn
PROP205030,Surat,Satellite,Plot,3,2,96,2010,No,Unfurnished,21.756756,75.597393,9828192,Withdrawn
PROP205031,Noida,Kothrud,Plot,3,2,1837,2009,No,Semi-Furnished,26.89116,76.375726,6455542,Under Offer
PROP205032,Hyderabad,Satellite,Plot,3,3,1129,2000,Covered,Furnished,20.881797,83.887973,12980120,Sold
PROP205033,Surat,Indiranagar,Studio,1,2,1004,2021,Yes,Unfurnished,13.265685,75.67433,8264699,Sold
PROP205034,Gurugrm,Banjara Hills,Apartment,2,2,1502,1999,No,Semi-Furnished,18.448014,76.027748,13795106,Sold
PROP205035,Chennai,Malviya Nagar,Villa,3,1,1030,1983,Yes,Semi-Furnished,28.411659,85.610164,8561894,Under Offer
PROP205036,Surrat,Banjara Hills,Row House,2,1,937,2009,No,Furnished,21.637485,74.254946,2901743,Active
PROP205037,Chennai,Satellite,Villa,1,3,1249,2011,Yes,Unfurnished,26.937607,85.580982,17158222,Sold
PROP205038,Ahmedabad,DLF Phase 3,Apartment,2,3,1426,1999,Covered,Semi-Furnished,14.828461,84.60315,4676294,Withdrawn
PROP205039,Chennnai,Kothrud,Studio,3,1,327,2002,Yes,Semi-Furnished,21.832675,80.466796,8241689,Sold
PROP205040,New Delhi,Althan,Plot,3,2,1198,1995,Yes,Furnished,26.019224,83.773966,6662303,Active
PROP205041,Surrat,T Nagar,Penthouse,1,2,627,1994,Yes,Furnished,18.46316,73.446003,9419526,Sold
PROP205042,Delhi,Satellite,Villa,2,1,1096,2018,No,Unfurnished,23.499623,84.804296,15153404,Active
PROP205043,Bengaluru,Malviya Nagar,Apartment,1,2,550,1991,No,Unfurnished,18.227368,76.714792,4210911,Active
PROP205044,Bengaluru,Salt Lake,Apartment,2,2,1599,1996,Street,Furnished,16.834444,83.631069,1650000,Active
PROP205045,Calcutta,Althan,Apartment,2,2,1257,2012,Yes,Semi-Furnished,26.321874,77.807,4059156,Under Offer
PROP205046,Noida,Sector 62,Row House,1,3,1802,1984,No,Unfurnished,14.257295,76.542064,10906381,Active
PROP205047,Ahmedabad,Sector 62,Penthouse,3,1,1163,1991,Yes,Furnished,27.781398,80.265736,7518649,Active
PROP205048,Jaypur,Salt Lake,Villa,1,2,725,2022,Yes,Unfurnished,18.503933,81.240456,13050941,Withdrawn
PROP205049,Chennai,Sector 62,Plot,1,2,1239,2001,Yes,Unfurnished,17.52296,82.165706,8225916,Under Offer
PROP205050,Ahemdabad,Banjara Hills,Plot,3,3,688,2023,No,Unfurnished,19.868861,88.247698,14539205,Withdrawn
PROP205051,Dehli,Sector 62,Apartment,2,3,825,2021,Covered,Furnished,28.297453,77.706367,11131464,Withdrawn
PROP205052,Ahemdabad,Sector 62,Villa,,2,1599,2000,Covered,Furnished,22.246763,84.013281,7475199,Withdrawn
PROP205053,Kalkata,Satellite,Villa,3,2,1671,,Yes,Unfurnished,24.54479,87.068253,9612506,Sold
PROP205054,Punna,Andheri,Studio,1,2,407,1982,Yes,Unfurnished,22.716711,82.867367,4507826,Sold
PROP205055,New Delhi,Althan,Apartment,3,3,1189,1993,No,Furnished,27.492538,85.943865,4481006,Sold
PROP205056,Dehli,Sector 62,Plot,4,2,597,2010,Street,Furnished,15.958344,80.407174,11389388,Active
PROP205057,Mumbay,Satellite,Apartment,4,2,2177,1982,No,Furnished,23.9313,72.664687,14223050,Withdrawn
PROP205058,Mumbaai,Indiranagar,Penthouse,,3,1341,2004,Yes,Furnished,19.600903,80.56496,14466051,Active
PROP205059,Ahemdabad,Satellite,Row House,2,2,881,1982,No,Furnished,21.093501,82.515567,15408279,Active
PROP205060,Noida,DLF Phase 3,Penthouse,3,2,2589,2008,Yes,Unfurnished,27.943939,79.972654,7039539,Under Offer
PROP205061,Pune,Sector 62,Row House,2,4,2163,,Yes,Semi-Furnished,16.708552,79.284921,11176146,Sold
PROP205062,Mumbay,Sector 62,Apartment,4,2,713,1983,Street,Furnished,24.90532,84.984812,4456736,Sold
PROP205063,Ahemdabad,Indiranagar,Apartment,2,1,1338,1996,Yes,Semi-Furnished,24.33402,82.139039,5285510,Under Offer
PROP205064,Jaipur,Banjara Hills,Row House,2,1,959,1995,Yes,Semi-Furnished,19.431669,83.663145,6914020,Under Offer
PROP205065,Noida,Althan,Penthouse,4,3,923,2001,Street,Semi-Furnished,23.545083,82.94204,12255927,Active
PROP205066,Jaipur,Banjara Hills,Row House,3,1,678,1984,Yes,Semi-Furnished,18.214777,83.334397,1500000,Active
PROP205067,Gurugrm,DLF Phase 3,Apartment,3,2,2077,1984,Yes,Furnished,21.812718,75.054193,16358152,Active
PROP205068,Hyderbad,Kothrud,Apartment,2,1,1239,1995,Covered,Unfurnished,27.194967,72.88208,5895024,Under Offer
PROP205069,Bangalore,Banjara Hills,Apartment,1,3,1891,1980,Covered,Furnished,21.971728,81.084125,9200628,Active
PROP205070,Kolkata,DLF Phase 3,Row House,2,2,1258,1982,Covered,Unfurnished,21.050021,83.556669,11013070,Under Offer
PROP205071,Nodia,Salt Lake,Penthouse,2,1,718,1997,No,Semi-Furnished,16.729734,79.260521,7418493,Withdrawn
PROP205072,Noida,T Nagar,Penthouse,1,3,926,1994,No,Unfurnished,23.508336,74.824163,9713179,Sold
PROP205073,Surat,Malviya Nagar,Studio,1,2,1408,1989,Covered,Furnished,24.467082,81.185543,5963928,Under Offer
PROP205074,Bengluru,Kothrud,Villa,3,2,1501,2000,Yes,Furnished,16.945583,86.302765,18243763,Under Offer
PROP205075,Delhi,Sector 62,Penthouse,2,1,734,1987,Street,Semi-Furnished,20.441655,79.685863,9542783,Active
PROP205076,Surat,Salt Lake,Villa,2,3,967,2011,Yes,Semi-Furnished,26.014344,87.121991,12362679,Under Offer
PROP205077,Ahmedabad,Kothrud,Apartment,4,1,1145,1990,No,Semi-Furnished,22.001269,82.453523,11228812,Withdrawn
PROP205078,Bangalore,Sector 62,Villa,3,1,1114,1993,Street,Unfurnished,14.269776,76.400352,8782198,Under Offer
PROP205079,Surat,Sector 62,Plot,2,2,693,1997,Yes,Furnished,16.702626,85.39815,8772507,Under Offer
PROP205080,Dehli,Satellite,Studio,3,2,1773,2002,Street,Semi-Furnished,19.45696,84.599205,9779741,Withdrawn
PROP205081,Jaipur,Indiranagar,Villa,2,3,2195,2010,Yes,Semi-Furnished,23.317708,76.078477,4462922,Active
PROP205082,Nodia,Kothrud,Penthouse,2,1,1423,2008,Covered,Semi-Furnished,23.809217,73.675167,14624316,Under Offer
PROP205083,Jaipur,Indiranagar,Row House,1,1,1113,2000,Street,Semi-Furnished,14.425178,74.897596,10492490,Sold
PROP205084,Chennai,Kothrud,Row House,2,1,1644,2014,Yes,Furnished,20.996852,78.62447,4795398,Active
PROP205085,Hydrabad,Sector 62,Studio,1,2,402,1991,No,Semi-Furnished,18.008014,78.348449,5348195,Under Offer
PROP205086,Dehli,Sector 62,Row House,2,3,582,1998,Street,Semi-Furnished,13.525347,83.762377,8175339,Withdrawn
PROP205087,Jaypur,Indiranagar,Penthouse,1,2,892,1985,Street,Unfurnished,17.443735,79.360322,10494208,Active
PROP205088,Jaipur,Malviya Nagar,Penthouse,3,3,655,1984,Covered,Furnished,17.593491,82.049995,10830708,Under Offer
PROP205089,Ahmedabad,Salt Lake,Plot,2,1,821,2005,Street,Unfurnished,26.52393,83.136857,6653206,Active
PROP205090,Chennnai,T Nagar,Villa,2,2,1657,2011,Covered,Furnished,17.308182,86.834794,8469580,Withdrawn
PROP205091,Chennai,Indiranagar,Plot,3,2,2122,1986,No,Unfurnished,18.207275,78.848244,14458251,Under Offer
PROP205092,Ahmedabad,Althan,Apartment,1,1,1841,2000,Street,Unfurnished,16.402393,73.658561,9098421,Active
PROP205093,Gurgaon,Salt Lake,Row House,1,2,1479,2012,No,Semi-Furnished,12.955123,74.969038,1500000,Under Offer
PROP205094,Pune,T Nagar,Penthouse,2,3,752,2021,Street,Unfurnished,20.465544,83.426916,6106875,Under Offer
PROP205095,Mumbay,Salt Lake,Plot,2,3,1100,2004,Yes,Furnished,17.939101,80.620127,14643158,Sold
PROP205096,Hyderbad,Kothrud,Plot,4,2,1065,2014,No,Furnished,27.16651,75.582235,2956544,Sold
PROP205097,Nodia,Kothrud,Villa,1,1,2199,2002,Yes,Unfurnished,20.715248,77.912364,6854177,Active
PROP205098,Noida,Satellite,Villa,2,2,1578,1985,No,Unfurnished,19.737569,81.180012,7147877,Under Offer
PROP205099,Gurugrm,Satellite,Villa,2,2,1147,2023,Yes,Furnished,24.569492,79.773652,9303548,Under Offer
PROP205100,Gurugram,Sector 62,Apartment,2,2,1219,1992,No,Unfurnished,14.480971,82.208438,1500000,Sold
PROP205101,Mumbai,Malviya Nagar,Plot,1,3,1137,1980,No,Furnished,27.407971,74.8185,11733860,Withdrawn
PROP205102,Jaypur,Salt Lake,Penthouse,2,1,1193,1993,Covered,Furnished,27.788723,81.660946,6250768,Withdrawn
PROP205103,Noida,Satellite,Plot,,1,1058,1998,No,Furnished,24.953853,78.729424,15869387,Under Offer
PROP205104,Calcutta,Salt Lake,Penthouse,4,2,1169,2024,Street,Furnished,26.260858,80.928537,4945570,Under Offer
PROP205105,Gurgaon,Satellite,Studio,2,2,1229,2017,Street,Furnished,25.873918,83.039655,15858562,Sold
PROP205106,Kalkata,DLF Phase 3,Penthouse,2,1,2364,2006,Yes,Unfurnished,21.498075,82.563074,8404660,Under Offer
PROP205107,Mumbay,Indiranagar,Studio,2,2,862,2011,Yes,Unfurnished,25.298108,76.680523,12130345,Under Offer
PROP205108,Mumbaai,Indiranagar,Apartment,3,4,1889,2005,Covered,Furnished,13.201865,87.928793,10568003,Under Offer
PROP205109,Delhi,Sector 62,Villa,3,2,933,2020,Covered,Semi-Furnished,26.299591,77.280267,11877896,Under Offer
PROP205110,Hyderbad,Salt Lake,Row House,3,1,2604,1986,Yes,Furnished,23.672567,81.431551,10152617,Under Offer
PROP205111,Chennai,Salt Lake,Penthouse,3,3,1678,2016,Yes,Unfurnished,21.771494,76.625524,11458461,Withdrawn
PROP205112,Punna,Althan,Villa,4,3,1386,2023,Yes,Unfurnished,23.292262,87.804264,7942009,Under Offer
PROP205113,Dehli,Salt Lake,Penthouse,3,1,1009,1995,Yes,Furnished,14.498594,80.355397,3185347,Withdrawn
PROP205114,Surat,Banjara Hills,Row House,1,3,1013,2013,No,Semi-Furnished,27.984323,87.995436,8345090,Withdrawn
PROP205115,Jaypur,Salt Lake,Row House,1,2,1249,1980,Street,Furnished,15.954977,77.209717,15869632,Active
PROP205116,Noida,Malviya Nagar,Plot,1,3,548,1990,Covered,Semi-Furnished,21.976483,78.670473,6863163,Sold
PROP205117,Chennai,Salt Lake,Studio,1,2,1951,2021,Covered,Semi-Furnished,27.162216,85.972357,4049374,Sold
PROP205118,Jaypur,Satellite,Row House,4,4,710,,No,Furnished,14.517058,82.480991,13460138,Sold
PROP205119,Jaipur,Sector 62,Row House,3,3,1472,1989,Covered,Furnished,16.791832,88.340175,3064117,Withdrawn
PROP205120,Mumbaai,Salt Lake,Row House,1,1,1870,2006,Covered,Semi-Furnished,13.00388,83.187305,13711340,Withdrawn
PROP205121,Mumbai,Andheri,Plot,3,3,580,1982,Street,Unfurnished,24.480225,76.277585,12263575,Under Offer
PROP205122,Chennnai,Sector 62,Apartment,2,1,849,,Street,Semi-Furnished,16.69793,85.400339,5264072,Withdrawn
PROP205123,Ahmedabad,Salt Lake,Plot,3,2,814,2019,Yes,Semi-Furnished,24.818402,81.062491,14871012,Active
PROP205124,Calcutta,Kothrud,Apartment,2,2,1810,,Yes,Semi-Furnished,24.648036,84.252217,5879780,Withdrawn
PROP205125,Poona,Althan,Plot,3,3,1592,1988,No,Furnished,17.912154,81.777067,2956137,Withdrawn
PROP205126,Gurugrm,Salt Lake,Penthouse,2,2,1260,,Covered,Semi-Furnished,24.131687,80.011325,9207600,Sold
PROP205127,Gurugram,Satellite,Row House,2,2,1480,2022,No,Unfurnished,12.898225,82.678948,1500000,Withdrawn
PROP205128,Dehli,Salt Lake,Villa,3,2,702,2008,Yes,Semi-Furnished,13.288955,82.459043,12080528,Sold
PROP205129,Calcutta,DLF Phase 3,Plot,1,1,1105,1986,Street,Furnished,28.417838,77.845684,12564568,Withdrawn
PROP205130,Hyderbad,Malviya Nagar,Penthouse,2,4,1167,1988,Yes,Semi-Furnished,19.555075,87.580711,5397740,Under Offer
PROP205131,Chennnai,DLF Phase 3,Penthouse,2,2,1843,2006,Yes,Unfurnished,19.893728,86.169163,3525395,Under Offer
PROP205132,Jaypur,Andheri,Plot,2,2,576,1997,Street,Furnished,23.412625,77.24777,7338704,Withdrawn
PROP205133,Jaypur,Satellite,Studio,2,1,884,,No,Unfurnished,23.413488,74.196078,9605691,Active
PROP205134,Surat,Malviya Nagar,Plot,3,1,1261,2014,Yes,Unfurnished,26.025531,77.979527,6264464,Under Offer
PROP205135,Nodia,Althan,Studio,3,,1368,2010,No,Unfurnished,19.655889,83.05851,5201597,Under Offer
PROP205136,Nodia,Sector 62,Apartment,1,2,943,2000,No,Furnished,19.117981,78.41232,8639295,Withdrawn
PROP205137,Dehli,Malviya Nagar,Apartment,2,,1233,1989,Street,Semi-Furnished,14.958379,73.604716,10789241,Sold
PROP205138,Punna,Satellite,Row House,3,2,1088,2001,Yes,Unfurnished,13.08217,73.317984,9227811,Under Offer
PROP205139,Delhi,Andheri,Penthouse,3,1,1123,1992,No,Furnished,20.717509,83.640783,4758306,Withdrawn
PROP205140,Chennai,T Nagar,Plot,3,2,918,2020,Yes,Semi-Furnished,23.341955,73.38702,15016554,Under Offer
PROP205141,Calcutta,DLF Phase 3,Penthouse,2,3,1233,1989,Yes,Semi-Furnished,22.339133,79.474925,7218047,Sold
PROP205142,Nodia,Satellite,Villa,4,1,1174,2015,Yes,Semi-Furnished,19.17609,83.495882,5950584,Withdrawn
PROP205143,Mumbai,Sector 62,Villa,5,3,1284,1980,Street,Unfurnished,15.904348,77.60688,6436661,Sold
PROP205144,Calcutta,Indiranagar,Row House,1,1,1847,2017,Street,Semi-Furnished,14.347881,86.430959,8198176,Sold
PROP205145,Bengaluru,Sector 62,Studio,3,2,1580,1990,Street,Furnished,19.967837,81.667619,2092403,Withdrawn
PROP205146,Hydrabad,Andheri,Penthouse,2,1,1357,2013,Yes,Furnished,17.13499,74.586545,4378631,Withdrawn
PROP205147,Chennai,DLF Phase 3,Penthouse,1,2,1362,1992,No,Furnished,13.084596,86.688203,12757879,Active
PROP205148,Gurugram,Kothrud,Studio,3,1,1532,2006,No,Unfurnished,13.495174,80.904116,13583202,Withdrawn
PROP205149,Bengaluru,Malviya Nagar,Apartment,2,2,1710,2012,Street,Furnished,15.563973,77.388164,7542588,Active
PROP205150,Jaypur,T Nagar,Row House,2,1,1723,2009,Yes,Unfurnished,14.180784,85.223828,10461412,Active
PROP205151,Surat,Satellite,Penthouse,3,2,1270,1987,Covered,Unfurnished,28.242569,75.555581,4150481,Under Offer
